date,time,name,images,logo,category,details,features,tagline,priceline,developer,timeline,ratings_count,rating,installs,help,tags,editions,platform,url 
2022-01-09,01:11:18 AM,VoiceGate Dialer for Zoho,"https://mp-img1.zoho.com/view/extension/167000003718065, https://mp-img2.zoho.com/view/extension/167000003718059, https://mp-img2.zoho.com/view/extension/167000003718061, https://mp-img3.zoho.com/view/extension/167000003718067",https://mp-img1.zoho.com/view/logo/df633a98-5e0b-45dc-a43b-5ee8f8d553c1,Telephony,"VoiceGate Dialer lets you use the VoiceGate telephony service to make and receive calls from Zoho. It also allows Zoho users to view and play back call recordings in real time.  Featuring single-window operation, VoiceGate's open architecture allows users a high degree customization. It also offers a personalized inbound process flow that includes complex call trees. Its reliable and robust design will allow you to expand your services and solution capabilities whenever it's required.","Built-in IVR and dialer: Highly efficient IVR helps organizations handle their inbound processes professionally and effectively.. View caller profile: Agent screen pop-ups help agents know who is calling based on their profile.. Click-to-call functionality: Lets users dial from Leads, Contacts, Accounts, and Deals modules.. Automatic call distribution: Help organizations route calls to the right agent at the right time, based on criteria such as the most idle agent, most skilled agent, customer-agent mapping, and day/time of call.",Hosted call center solution—make and receive calls from Zoho,Free,Recruit,"Sep 16, 2021",0.0,0,0,https://zoho.voicegateindia.com/,"cloud telephony, IVR, Call logger, Click to Call, Call Center","Professional, Enterprise, Zoho One, People Plus",API,https://marketplace.zoho.com/app/recruit/voicegate-dialer-for-zoho
2022-01-09,01:11:26 AM,Juju,https://mp-img1.zoho.com/view/extension/167000000111633,https://mp-img1.zoho.com/view/logo/c00cb464-ed62-439d-bcb2-53cfa143f630,Job Boards,"Juju is a job search engine and not a job board. It's comprehensive search link to millions of jobs found on thousands of employer career portals, job boards instead of limiting the number a few job boards on Juju's site.",Juju declines to use traditional and time-consuming methods to search for openings.. Juju is absolutely free and works across the whole span of the United States,The easiest and the most creative job search engine for your jobs.,Free,Recruit,"Dec 10, 2017",0.0,0,0,http://www.juju.com/contact/,Job Boards,"Standard, Professional, Enterprise, Zoho One, People Plus",Built-in App,https://marketplace.zoho.com/app/recruit/juju
2022-01-09,01:11:32 AM,IPCortex Integration for Zoho,"https://mp-img1.zoho.com/view/extension/167000002251589, https://mp-img2.zoho.com/view/extension/167000002251591, https://mp-img2.zoho.com/view/extension/167000002307205, https://mp-img3.zoho.com/view/extension/167000002307207",https://mp-img1.zoho.com/view/logo/3261fffa-a1ad-44c1-bdd3-a21cc497c7bb,Telephony,"Increase your business' productivity with IPCortex’s PhoneBridge integration, with seamless data handling from phone to Zoho. Identify known incoming callers with their Zoho records, allowing agents to locate their information and provide an enhanced customer experience.","Incoming call pop-ups:Identify contacts when they call in, allowing for a more personalised experience. As soon as a known contact calls, their Zohorecord will appear in a popup, allowing for key information to be pinpointed.. Click to Dial:With IPCortex you can call a contact in seconds with a single click, this allows you to spend more time deliveringa quality service. Automatic call logging:understanding your contacts previous interactions and engagements with you is imperative to delivering a personalisedexperience. With the IPCortex integration, never lose a phone log again.. Contextual calling:provide a personalised experience to all known callers.The caller’s details and key insights automatically display whenever they call.Additionally, update contact details without switching screens or apps.",Increase your businesses productivity with IPCortex’s PhoneBridge integration.,Free,SalesIQ,"Apr 19, 2020",5.0,1,1,https://ipcortex.co.uk/kb/integrations/zoho-phonebridge.html,"Click to dial, Phonebridge, IPCortex, Telephony, VoIP, Click to Call, SIP, CRM","Standard, Professional, Enterprise",Phonebridge,https://marketplace.zoho.com/app/salesiq/ipcortex-integration-for-zoho
2022-01-09,01:11:39 AM,Acefone for Zoho,"https://mp-img1.zoho.com/view/extension/167000002223015, https://mp-img2.zoho.com/view/extension/167000002223017, https://mp-img2.zoho.com/view/extension/167000002223021, https://mp-img3.zoho.com/view/extension/167000002223011",https://mp-img1.zoho.com/view/logo/f8d2e0c4-dfa2-4bef-bca4-df5bf70e1cce,Telephony,"Acefone is a cloud-based communication service provider, excelling in supplementary business telephony services. In terms of measuring your business performance and strategies, it has been outstanding in providing cutting-edge cloud telephony services. Integrate Acefone with Zoho products, and enable click-to-call functionality, call pop-ups, and other useful VoIP features within Zoho.",View the business cards of your contacts while you make or receive calls from your Zoho products.. Record and view call logs. Enable click-to-call functionality. Add follow-up activities at the end of each call,Seamless communication at all times!,Free,SalesIQ,"Apr 1, 2020",5.0,15,15,"https://docs.acefone.co.uk/display/customer, https://www.acefone.co.uk/knowledge-base/integrate-with-zoho/","cloud telephony, Telephony, VoIP","Standard, Professional, Enterprise",Phonebridge,https://marketplace.zoho.com/app/salesiq/acefone-for-zoho
2022-01-09,01:11:46 AM,Harvest for Orchestly,"https://mp-img1.zoho.com/view/extension/167000000426245, https://mp-img2.zoho.com/view/extension/167000000426247, https://mp-img2.zoho.com/view/extension/167000000426249",https://mp-img1.zoho.com/view/logo/94fb336d-82e6-47c3-8edd-b59d7813c64d,Productivity,"Harvest is a simple time-tracking extension which clocks the number of hours a user spends on a job. The user can start or stop the timer widget to record the time taken on every job.Upon installation, the Harvest extension gets added as a widget along with other job details. A new record gets added to the user’s Harvest account for every new time entry.",Effective time tracking for jobs in Orchestly.. Access time records in Harvest even if the extension is uninstalled in Orchestly.. Automatic synchronization of time records between Harvest and Orchestly.,Track the time spent on every job,Free,Orchestly,"Aug 23, 2018",0.0,0,0,https://help.zoho.com/portal/kb/articles/harvest-for-orchestly,Productivity,Standard,Sigma,https://marketplace.zoho.com/app/orchestly/harvest-for-zoho-blueprint
2022-01-09,01:11:53 AM,Pipedream for Zoho Books,"https://mp-img1.zoho.com/view/extension/167000002799097, https://mp-img2.zoho.com/view/extension/167000002799099, https://mp-img2.zoho.com/view/extension/167000002799101, https://mp-img3.zoho.com/view/extension/167000002799103",https://mp-img1.zoho.com/view/logo/71024879-95a5-45e5-9ea9-9b661f903b49,Productivity,"The Pipedream platform enables you to build workflows that connect Zoho Books with 300+ other apps. For Zoho Books actions, you can choose to either ""Run Node.js code with Zoho Books"" or select one of the pre-built actions for performing common API operations. Once you authorize Pipedream's access to your Zoho Books account, Pipedream will store the authorization grant to enable the workflow to access the Zoho Books API.","Execute workflows that are composed of code and are organized and executed as a sequence of linear steps.. Add steps to run Node.js code (using virtually any npm package) and pre-built actions.. Trigger your workflow on any event (e.g., HTTP requests or a schedule).. Export values for each step and access them through the steps object.",Build workflows that connect Zoho Books with 300+ other apps,Free,Books,"Sep 15, 2020",0.0,0,0,https://docs.pipedream.com/apps/zoho-books/#example-workflows,"Automation, Integration, developer tool","Standard, Professional, Premium, Enterprise, Elite, Ultimate",API,https://marketplace.zoho.com/app/books/pipedream-for-zoho-books
2022-01-09,01:11:59 AM,VOZ Manager vPBX for Zoho,"https://mp-img1.zoho.com/view/extension/167000003716011, https://mp-img2.zoho.com/view/extension/167000003716009, https://mp-img2.zoho.com/view/extension/167000003716015, https://mp-img3.zoho.com/view/extension/167000003716013",https://mp-img1.zoho.com/view/logo/b9e94a76-97a2-4d44-ace0-6ba03d376d96,Telephony,"Make calls to your contacts with a single click and turn your calls into opportunities, or link those calls to your existing contacts' file for a perfect follow-up experience.",Click to call from any Zoho screen. Get call popups on your Zoho screen for incoming calls. Track your past contact calls. Get call reports in Zoho,Connect your VOZ Manager vPBX with Zoho to save time and track your calls,Free,SalesIQ,"Sep 13, 2021",0.0,0,0,https://soporte.siptize.com/portal/en/kb/articles/zoho-integration,"Phonebridge, Phone, PBX, Telephony, VoIP, Communications, Click to Call, Voice","Standard, Professional, Enterprise",Phonebridge,https://marketplace.zoho.com/app/salesiq/voz-manager-vpbx-for-zoho
2022-01-09,01:12:05 AM,CallerDesk for Zoho,"https://mp-img1.zoho.com/view/extension/167000003382335, https://mp-img2.zoho.com/view/extension/167000003382337, https://mp-img2.zoho.com/view/extension/167000003382339, https://mp-img3.zoho.com/view/extension/167000003382341",https://mp-img1.zoho.com/view/logo/e25a7569-5e14-444a-95ac-327486d1b272,Telephony,"CallerDesk is a cloud telephony platform that allows you to track employees' incoming and outgoing calls, and lets your team members add notes, follow-up actions, and customer feedback.","Track every call, caller, and call recipient. Secure your platform through 2-way authentication, restricted IP addresses, and other options for safeguarding your call database. Get deep agent analytics with the advance agent break module and live login timer",Handle your business calls through a cloud call center solution,Free,Bigin,"Apr 21, 2021",0.0,0,0,https://help.callerdesk.io/s/share/5226976/6hr5hkp5nspztqdi7pm5,"cloud telephony, IVR, cloud call center, Call Tracking, Tollfree number, inbound/outbound call management, Cloud contact center","Free, Express, Zoho One",Phonebridge,https://marketplace.zoho.com/app/bigin/callerdesk-for-zoho
2022-01-09,01:12:13 AM,SearchAmericanJobs,https://mp-img1.zoho.com/view/extension/167000000111733,https://mp-img1.zoho.com/view/logo/6140e7ce-7546-4c4d-99c7-7a7719e079da,Job Boards,"SearchAmericanJobs.com differs from other job-hunting websites by adding an element of socialising. Through this socialising wall, job seekers and employers can form meaningful connections.","Advanced search tools help your job listings will be seen by more candidates, and you can build your brand when you set up your company profile.. Whether you're looking for part-time, full-time or seasonal workers, SearchAmericanJobs.Com is the only place you need to look for.. With SearchAmericanJobs.com, you can process resumes and even receive CVs by mail.","SearchAmericanJobs offers free job listings, and unlimited applicants can respond to each advertised job.",Free,Recruit,"Dec 10, 2017",0.0,0,0,http://www.searchamericanjobs.com/contact/,Job Boards,"Free, Standard, Professional, Enterprise, Zoho One, People Plus",Built-in App,https://marketplace.zoho.com/app/recruit/searchamericanjobs
2022-01-09,01:12:19 AM,IFTTT for Zoho Cliq,"https://mp-img1.zoho.com/view/extension/167000003845669, https://mp-img2.zoho.com/view/extension/167000003845671, https://mp-img2.zoho.com/view/extension/167000003845673, https://mp-img3.zoho.com/view/extension/167000003845675",https://mp-img1.zoho.com/view/logo/99afd8a2-3870-4c38-bd2a-579ffdae9c75,Productivity,IFTTT (If This Then That) serves as a platform that helps connect all your applications and devices together. With this integration you can connect Cliq with over 700+ apps and devices and enable them to work in tandem with each other.,"Connect Cliq with the readily available applets in IFTTT and pull notifications from others apps right inside Cliq.. You can configure where you'd like to receive notification updates - be it individual chats, channels, or bots.. Create new applets in IFTTT as per your needs and connect them with your Cliq account.",Automate your tasks and focus on what matters,Free,Cliq,"Oct 22, 2021",0.0,0,0,https://help.zoho.com/portal/en/kb/zoho-cliq/integrations/articles/ifttt-for-zoho-cliq#Heres_how_integrating_Cliq_and_IFTTT_Works,"Productivity, Collaboration","Free, Unlimited",API,https://marketplace.zoho.com/app/cliq/ifttt-for-zoho-cliq
